stationId,nom,latitude,longitude,Élévation,Date,PM,O3,NO2,SO2
17,Caserne 17,45.593325,-73.637328,41,2022-01-31,24,17,10,
103,York/Roberval,45.464611,-73.582583,25,2022-01-31,41,17,9,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-01,33,22,10,2
6,Anjou,45.602846,-73.558874,51,2022-02-01,34,26,8,5
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-01,30,22,5,6
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-01,,23,9,2
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-01,39,27,11,
17,Caserne 17,45.593325,-73.637328,41,2022-02-01,32,23,9,
103,York/Roberval,45.464611,-73.582583,25,2022-02-01,56,26,10,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-02,23,23,9,2
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-02,18,22,9,2
6,Anjou,45.602846,-73.558874,51,2022-02-02,35,25,10,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-02,30,25,9,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-02,23,26,11,
17,Caserne 17,45.593325,-73.637328,41,2022-02-02,38,23,11,
103,York/Roberval,45.464611,-73.582583,25,2022-02-02,29,25,10,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-03,27,20,5,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-03,21,19,6,1
6,Anjou,45.602846,-73.558874,51,2022-02-03,39,19,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-03,33,21,9,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-03,24,23,6,
17,Caserne 17,45.593325,-73.637328,41,2022-02-03,25,19,7,
103,York/Roberval,45.464611,-73.582583,25,2022-02-03,38,22,9,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-04,12,19,3,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-04,13,17,3,1
6,Anjou,45.602846,-73.558874,51,2022-02-04,8,20,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-04,13,21,1,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-04,8,18,3,
103,York/Roberval,45.464611,-73.582583,25,2022-02-04,11,17,3,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-04,11,19,3,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-05,15,21,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-05,17,22,4,11
6,Anjou,45.602846,-73.558874,51,2022-02-05,15,21,5,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-05,13,20,,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-05,13,23,4,
103,York/Roberval,45.464611,-73.582583,25,2022-02-05,15,21,5,
17,Caserne 17,45.593325,-73.637328,41,2022-02-05,16,20,3,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-06,28,24,8,1
6,Anjou,45.602846,-73.558874,51,2022-02-06,28,23,9,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-06,31,24,9,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-06,30,22,,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-06,22,20,10,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-06,25,24,8,
103,York/Roberval,45.464611,-73.582583,25,2022-02-06,26,24,8,
6,Anjou,45.602846,-73.558874,51,2022-02-07,33,21,16,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-07,29,21,8,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-07,30,22,9,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-07,31,22,8,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-07,27,14,7,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-07,33,20,9,
103,York/Roberval,45.464611,-73.582583,25,2022-02-07,25,23,9,
6,Anjou,45.602846,-73.558874,51,2022-02-08,46,17,6,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-08,36,18,7,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-08,37,16,8,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-08,54,20,5,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-08,36,19,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-08,40,21,8,
103,York/Roberval,45.464611,-73.582583,25,2022-02-08,50,17,8,
6,Anjou,45.602846,-73.558874,51,2022-02-09,42,20,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-09,33,25,6,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-09,30,22,12,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-09,51,24,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-09,29,25,10,
17,Caserne 17,45.593325,-73.637328,41,2022-02-09,33,21,11,
103,York/Roberval,45.464611,-73.582583,25,2022-02-09,41,25,11,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-10,28,22,3,1
6,Anjou,45.602846,-73.558874,51,2022-02-10,34,19,9,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-10,27,21,9,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-10,38,21,7,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-10,25,26,11,
103,York/Roberval,45.464611,-73.582583,25,2022-02-10,33,24,10,
17,Caserne 17,45.593325,-73.637328,41,2022-02-10,25,22,9,
6,Anjou,45.602846,-73.558874,51,2022-02-11,13,21,7,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-11,10,19,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-11,14,22,6,3
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-11,10,23,4,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-11,10,21,8,
103,York/Roberval,45.464611,-73.582583,25,2022-02-11,13,26,3,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-11,12,25,7,
6,Anjou,45.602846,-73.558874,51,2022-02-12,22,24,3,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-12,12,23,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-12,17,25,3,5
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-12,13,24,3,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-12,14,24,2,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-12,14,27,3,
103,York/Roberval,45.464611,-73.582583,25,2022-02-12,12,25,3,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-13,13,19,5,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-13,14,22,2,1
6,Anjou,45.602846,-73.558874,51,2022-02-13,12,21,3,4
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-13,13,21,3,4
103,York/Roberval,45.464611,-73.582583,25,2022-02-13,12,21,2,
17,Caserne 17,45.593325,-73.637328,41,2022-02-13,13,20,3,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-13,11,23,3,
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-14,13,22,4,1
6,Anjou,45.602846,-73.558874,51,2022-02-14,12,20,4,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-14,16,20,6,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-14,13,22,4,8
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-14,12,24,3,
17,Caserne 17,45.593325,-73.637328,41,2022-02-14,13,21,4,
103,York/Roberval,45.464611,-73.582583,25,2022-02-14,18,21,7,
6,Anjou,45.602846,-73.558874,51,2022-02-15,25,20,10,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-15,17,18,7,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-15,13,21,8,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-15,29,22,5,6
17,Caserne 17,45.593325,-73.637328,41,2022-02-15,24,21,7,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-15,14,25,10,
103,York/Roberval,45.464611,-73.582583,25,2022-02-15,25,21,10,
6,Anjou,45.602846,-73.558874,51,2022-02-16,28,21,10,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-16,26,20,9,3
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-16,27,23,6,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-16,25,,8,2
17,Caserne 17,45.593325,-73.637328,41,2022-02-16,42,21,11,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-16,20,25,10,
103,York/Roberval,45.464611,-73.582583,25,2022-02-16,29,24,4,
6,Anjou,45.602846,-73.558874,51,2022-02-17,26,21,10,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-17,23,20,11,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-17,27,23,9,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-17,19,,9,1
103,York/Roberval,45.464611,-73.582583,25,2022-02-17,25,23,10,
17,Caserne 17,45.593325,-73.637328,41,2022-02-17,15,21,10,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-17,14,23,8,
6,Anjou,45.602846,-73.558874,51,2022-02-18,12,21,6,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-18,9,22,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-18,13,24,4,14
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-18,10,,4,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-18,14,22,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-18,7,24,6,
103,York/Roberval,45.464611,-73.582583,25,2022-02-18,16,22,6,
6,Anjou,45.602846,-73.558874,51,2022-02-19,14,22,7,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-19,10,22,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-19,16,22,5,11
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-19,12,,5,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-19,14,22,9,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-19,11,24,7,
103,York/Roberval,45.464611,-73.582583,25,2022-02-19,18,23,3,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-20,10,22,6,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-20,12,24,7,16
6,Anjou,45.602846,-73.558874,51,2022-02-20,7,24,7,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-20,10,,5,1
103,York/Roberval,45.464611,-73.582583,25,2022-02-20,9,25,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-20,10,26,8,
17,Caserne 17,45.593325,-73.637328,41,2022-02-20,16,21,11,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-21,14,22,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-21,18,30,7,1
6,Anjou,45.602846,-73.558874,51,2022-02-21,16,23,10,5
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-21,9,,5,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-21,20,22,10,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-21,11,25,4,
103,York/Roberval,45.464611,-73.582583,25,2022-02-21,18,23,8,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-22,10,21,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-22,13,23,2,1
6,Anjou,45.602846,-73.558874,51,2022-02-22,10,21,3,6
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-22,11,,3,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-22,11,20,4,
103,York/Roberval,45.464611,-73.582583,25,2022-02-22,14,22,6,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-22,11,21,4,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-23,10,19,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-23,14,19,5,14
6,Anjou,45.602846,-73.558874,51,2022-02-23,16,19,6,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-23,11,,5,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-23,12,20,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-23,10,22,4,
103,York/Roberval,45.464611,-73.582583,25,2022-02-23,19,18,8,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-24,11,21,9,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-24,30,23,10,5
6,Anjou,45.602846,-73.558874,51,2022-02-24,32,21,9,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-24,17,,9,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-24,19,19,6,
103,York/Roberval,45.464611,-73.582583,25,2022-02-24,18,22,7,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-24,13,27,7,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-25,12,20,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-25,30,22,7,1
6,Anjou,45.602846,-73.558874,51,2022-02-25,20,22,10,4
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-25,22,,8,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-25,23,22,8,
103,York/Roberval,45.464611,-73.582583,25,2022-02-25,14,20,7,
17,Caserne 17,45.593325,-73.637328,41,2022-02-25,27,20,8,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-26,12,26,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-26,17,26,7,2
6,Anjou,45.602846,-73.558874,51,2022-02-26,16,26,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-26,14,,7,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-26,19,27,7,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-26,16,28,8,
103,York/Roberval,45.464611,-73.582583,25,2022-02-26,17,27,9,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-27,24,26,4,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-27,25,26,3,3
6,Anjou,45.602846,-73.558874,51,2022-02-27,25,26,4,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-27,18,,2,1
17,Caserne 17,45.593325,-73.637328,41,2022-02-27,20,27,3,
103,York/Roberval,45.464611,-73.582583,25,2022-02-27,25,28,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-27,22,29,7,
31,Saint-Dominique,45.512189,-73.566842,32,2022-02-28,13,22,8,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-02-28,19,23,5,2
6,Anjou,45.602846,-73.558874,51,2022-02-28,25,23,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-02-28,15,,7,1
103,York/Roberval,45.464611,-73.582583,25,2022-02-28,30,22,9,
17,Caserne 17,45.593325,-73.637328,41,2022-02-28,16,23,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-02-28,15,25,6,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-01,24,13,10,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-01,20,20,7,1
6,Anjou,45.602846,-73.558874,51,2022-03-01,23,17,9,2
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-01,23,,8,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-01,21,16,10,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-01,23,17,8,
103,York/Roberval,45.464611,-73.582583,25,2022-03-01,26,16,10,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-02,22,23,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-02,23,22,7,2
6,Anjou,45.602846,-73.558874,51,2022-03-02,23,20,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-02,22,,7,1
103,York/Roberval,45.464611,-73.582583,25,2022-03-02,25,25,7,
17,Caserne 17,45.593325,-73.637328,41,2022-03-02,20,23,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-02,21,26,7,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-03,16,23,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-03,18,24,5,16
6,Anjou,45.602846,-73.558874,51,2022-03-03,20,23,7,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-03,13,,5,1
103,York/Roberval,45.464611,-73.582583,25,2022-03-03,25,22,9,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-03,20,26,6,
17,Caserne 17,45.593325,-73.637328,41,2022-03-03,19,24,5,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-04,17,25,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-04,28,25,8,4
6,Anjou,45.602846,-73.558874,51,2022-03-04,20,24,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-04,17,,6,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-04,14,28,8,
17,Caserne 17,45.593325,-73.637328,41,2022-03-04,19,26,5,
103,York/Roberval,45.464611,-73.582583,25,2022-03-04,22,26,9,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-05,27,28,9,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-05,44,28,9,1
6,Anjou,45.602846,-73.558874,51,2022-03-05,40,27,10,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-05,26,,7,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-05,42,29,9,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-05,35,32,9,
103,York/Roberval,45.464611,-73.582583,25,2022-03-05,32,30,10,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-06,41,27,9,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-06,50,33,6,1
6,Anjou,45.602846,-73.558874,51,2022-03-06,55,26,9,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-06,41,,5,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-06,31,24,5,
103,York/Roberval,45.464611,-73.582583,25,2022-03-06,40,29,7,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-06,37,29,6,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-07,13,20,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-07,16,22,5,1
6,Anjou,45.602846,-73.558874,51,2022-03-07,11,22,7,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-07,11,,7,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-07,12,23,7,
103,York/Roberval,45.464611,-73.582583,25,2022-03-07,14,23,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-07,13,20,6,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-08,5,26,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-08,19,25,5,20
6,Anjou,45.602846,-73.558874,51,2022-03-08,15,24,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-08,7,,8,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-08,8,27,6,
103,York/Roberval,45.464611,-73.582583,25,2022-03-08,13,26,8,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-08,7,29,5,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-09,13,25,7,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-09,21,26,8,1
6,Anjou,45.602846,-73.558874,51,2022-03-09,16,23,10,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-09,15,,8,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-09,14,27,8,
103,York/Roberval,45.464611,-73.582583,25,2022-03-09,16,28,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-09,10,30,5,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-10,20,27,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-10,25,26,7,2
6,Anjou,45.602846,-73.558874,51,2022-03-10,23,24,9,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-10,23,,7,1
103,York/Roberval,45.464611,-73.582583,25,2022-03-10,22,28,6,
17,Caserne 17,45.593325,-73.637328,41,2022-03-10,48,28,9,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-10,18,29,6,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-11,20,23,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-11,19,26,6,7
6,Anjou,45.602846,-73.558874,51,2022-03-11,19,24,7,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-11,21,,5,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-11,21,23,11,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-11,27,26,5,
103,York/Roberval,45.464611,-73.582583,25,2022-03-11,26,24,7,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-12,25,25,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-12,36,24,4,12
6,Anjou,45.602846,-73.558874,51,2022-03-12,35,25,5,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-12,29,,4,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-12,26,26,4,
103,York/Roberval,45.464611,-73.582583,25,2022-03-12,35,25,5,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-12,29,28,4,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-13,10,24,3,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-13,10,25,2,8
6,Anjou,45.602846,-73.558874,51,2022-03-13,12,25,3,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-13,10,,2,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-13,11,25,2,
103,York/Roberval,45.464611,-73.582583,25,2022-03-13,10,25,2,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-13,10,26,6,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-14,21,27,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-14,25,26,5,4
6,Anjou,45.602846,-73.558874,51,2022-03-14,22,27,7,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-14,23,,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-14,21,29,6,
17,Caserne 17,45.593325,-73.637328,41,2022-03-14,16,29,4,
103,York/Roberval,45.464611,-73.582583,25,2022-03-14,24,29,3,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-15,17,26,8,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-15,27,27,8,1
6,Anjou,45.602846,-73.558874,51,2022-03-15,26,27,10,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-15,21,,9,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-15,20,26,8,
103,York/Roberval,45.464611,-73.582583,25,2022-03-15,24,26,9,
17,Caserne 17,45.593325,-73.637328,41,2022-03-15,23,26,8,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-16,29,25,11,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-16,28,26,10,1
6,Anjou,45.602846,-73.558874,51,2022-03-16,33,25,11,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-16,27,,10,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-16,33,30,10,
17,Caserne 17,45.593325,-73.637328,41,2022-03-16,38,30,10,
103,York/Roberval,45.464611,-73.582583,25,2022-03-16,29,28,8,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-17,45,34,14,2
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-17,37,29,14,1
6,Anjou,45.602846,-73.558874,51,2022-03-17,34,32,10,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-17,45,,12,2
17,Caserne 17,45.593325,-73.637328,41,2022-03-17,42,37,11,
103,York/Roberval,45.464611,-73.582583,25,2022-03-17,31,37,10,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-17,33,39,14,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-18,59,19,11,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-18,66,21,11,11
6,Anjou,45.602846,-73.558874,51,2022-03-18,55,20,11,4
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-18,58,,9,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-18,50,21,12,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-18,45,21,10,
103,York/Roberval,45.464611,-73.582583,25,2022-03-18,58,22,10,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-19,10,19,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-19,11,22,3,3
6,Anjou,45.602846,-73.558874,51,2022-03-19,11,20,4,2
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-19,11,,3,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-19,11,21,3,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-19,11,20,2,
103,York/Roberval,45.464611,-73.582583,25,2022-03-19,16,19,3,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-20,14,18,6,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-20,11,19,4,14
6,Anjou,45.602846,-73.558874,51,2022-03-20,13,16,4,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-20,13,,4,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-20,14,18,6,
103,York/Roberval,45.464611,-73.582583,25,2022-03-20,19,17,6,
17,Caserne 17,45.593325,-73.637328,41,2022-03-20,15,21,6,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-21,6,24,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-21,9,24,7,36
6,Anjou,45.602846,-73.558874,51,2022-03-21,7,23,6,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-21,7,,4,1
17,Caserne 17,45.593325,-73.637328,41,2022-03-21,8,24,3,
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-21,4,26,5,
103,York/Roberval,45.464611,-73.582583,25,2022-03-21,16,23,6,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-22,13,24,3,9
6,Anjou,45.602846,-73.558874,51,2022-03-22,7,24,4,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-22,9,23,3,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-22,10,,3,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-22,6,26,3,
17,Caserne 17,45.593325,-73.637328,41,2022-03-22,8,25,3,
103,York/Roberval,45.464611,-73.582583,25,2022-03-22,14,22,5,
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-23,11,17,5,1
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-23,18,21,6,2
6,Anjou,45.602846,-73.558874,51,2022-03-23,12,21,8,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-23,14,,5,1
66,Aéroport de Montréal,45.468297,-73.741185,33,2022-03-23,13,18,6,
103,York/Roberval,45.464611,-73.582583,25,2022-03-23,16,20,7,
17,Caserne 17,45.593325,-73.637328,41,2022-03-23,11,19,5,
3,Saint-Jean-Baptiste ,45.641026,-73.499682,19,2022-03-24,16,22,4,1
6,Anjou,45.602846,-73.558874,51,2022-03-24,11,21,4,1
31,Saint-Dominique,45.512189,-73.566842,32,2022-03-24,6,22,4,1
80,Saint-Joseph,45.542767,-73.572039,53,2022-03-24,8,,3,1
