longitude,latitude,Date,pluie,neige,precip_tot,neige_au_sol,hum_rel_max,hum_rel_min,hum_rel_moy,pt_rosee,vitesse_vent_max,vitesse_vent_min,vitesse_vent_moy,visibilite_max,visibilite_min,visibilite_moy,pression_max,pression_min,pression_moy,temp_max,temp_min,temp_moy
-73.74,45.47,2020-01-01,0.0,0.8,0.8,14,92,78,86.0,-1.9458333333333335,28,17,22.25,24.1,2.4,18.78333333333334,100.13,99.24,99.58291666666668,1.0,-0.8,0.14166666666666666
-73.74,45.47,2020-01-02,0.0,0.0,0.0,13,83,75,78.75,-2.5083333333333333,27,3,14.916666666666666,48.3,24.1,26.116666666666674,100.41,99.91,100.1695833333333,2.6,-1.8,0.7666666666666667
-73.74,45.47,2020-01-03,0.0,0.0,0.0,10,85,67,78.83333333333333,0.3166666666666667,21,3,11.583333333333334,24.1,24.1,24.10000000000001,100.47,99.91,100.12166666666663,4.4,1.8,3.6833333333333336
-73.74,45.47,2020-01-04,0.0,0.4,0.4,5,89,72,82.16666666666667,-2.8875000000000006,24,0,10.875,48.3,4.8,22.108333333333338,100.49,100.06,100.25249999999998,2.6,-1.8,-0.1791666666666667
-73.74,45.47,2020-01-05,0.0,0.0,0.0,5,89,58,70.875,-10.0375,29,0,16.041666666666668,24.1,19.3,23.90000000000001,101.01,100.0,100.58125,-1.8,-11.0,-5.508333333333333
-73.74,45.47,2020-01-06,0.0,3.0,2.6,5,89,80,83.58333333333333,-11.679166666666667,23,0,12.125,24.1,2.4,16.17916666666667,100.96,100.3,100.63416666666666,-6.4,-12.5,-9.399999999999999
-73.74,45.47,2020-01-07,0.0,0.2,0.2,7,90,55,72.54166666666667,-8.745833333333334,25,0,11.875,48.3,6.4,25.179166666666674,101.19,100.51,100.90666666666668,-2.3,-7.9,-4.441666666666666
-73.74,45.47,2020-01-08,0.0,2.0,2.0,7,93,62,80.41666666666667,-6.374999999999999,37,4,19.458333333333332,24.1,2.0,19.991666666666674,102.15,100.16,100.69916666666667,-0.4,-10.3,-3.3624999999999994
-73.74,45.47,2020-01-09,0.0,0.0,0.0,8,67,56,63.208333333333336,-18.41666666666666,33,6,16.875,48.3,24.1,34.18333333333333,103.78,102.3,103.27958333333335,-9.2,-16.1,-12.7875
-73.74,45.47,2020-01-10,0.0,0.0,0.0,8,88,67,79.33333333333333,-6.654166666666668,20,0,10.208333333333334,24.1,19.3,23.90000000000001,102.45,101.82,102.00458333333331,2.1,-10.1,-3.5750000000000006
-73.74,45.47,2020-01-11,43.4,0.8,44.2,5,97,90,94.45833333333333,2.025,37,5,17.958333333333332,24.1,1.0,11.108333333333334,102.02,100.45,101.08708333333334,6.5,-1.0,2.8000000000000003
-73.74,45.47,2020-01-12,6.4,10.2,15.8,5,90,73,84.375,-8.866666666666665,50,0,24.958333333333332,24.1,1.0,7.820833333333333,102.9,100.27,101.5075,-2.3,-9.7,-6.633333333333333
-73.74,45.47,2020-01-13,0.0,0.0,0.0,8,86,81,83.91666666666667,-11.237499999999999,23,5,13.375,24.1,9.7,21.63333333333334,103.09,102.4,102.66875,-7.5,-10.1,-8.983333333333334
-73.74,45.47,2020-01-14,0.0,2.0,1.6,7,89,78,82.91666666666667,-9.216666666666667,26,3,13.75,24.1,9.7,21.63333333333334,102.68,101.18,102.12916666666666,-5.8,-7.4,-6.754166666666667
-73.74,45.47,2020-01-15,0.0,0.0,0.0,8,90,77,84.29166666666667,-4.854166666666667,16,5,10.875,24.1,4.0,19.99583333333334,101.61,101.2,101.44833333333332,0.4,-7.0,-2.5333333333333337
-73.74,45.47,2020-01-16,0.0,4.2,4.6,9,94,56,78.29166666666667,-6.9750000000000005,30,0,15.541666666666666,24.1,1.2,15.725000000000007,102.4,100.76,101.24041666666669,-0.4,-11.8,-3.545833333333333
-73.74,45.47,2020-01-17,0.0,0.0,0.0,9,69,51,59.041666666666664,-23.20833333333333,26,10,19.916666666666668,48.3,24.1,34.18333333333333,103.87,102.53,103.5425,-12.5,-19.7,-16.916666666666664
-73.74,45.47,2020-01-18,0.0,12.4,12.4,9,82,64,74.33333333333333,-19.508333333333333,32,0,17.583333333333332,24.1,1.0,18.100000000000005,103.71,100.14,102.31625000000001,-14.1,-17.8,-15.900000000000004
-73.74,45.47,2020-01-19,0.0,3.8,3.8,17,84,63,75.04166666666667,-14.687499999999998,34,6,16.541666666666668,24.1,1.2,14.225000000000001,101.5,99.63,100.40124999999999,-8.8,-14.0,-11.024999999999999
-73.74,45.47,2020-01-20,0.0,0.0,0.0,17,80,57,66.75,-19.354166666666664,29,9,18.208333333333332,48.3,24.1,35.19166666666667,102.43,101.57,102.14333333333332,-11.3,-17.8,-14.374999999999998
-73.74,45.47,2020-01-21,0.0,0.0,0.0,12,83,61,72.41666666666667,-16.616666666666664,28,0,14.0,48.3,24.1,32.16666666666668,102.72,102.17,102.48875000000002,-4.0,-19.7,-12.570833333333333
-73.74,45.47,2020-01-22,0.0,0.0,0.0,12,82,66,74.54166666666667,-6.358333333333333,36,8,21.541666666666668,48.3,24.1,25.108333333333345,102.2,102.01,102.10916666666667,1.2,-5.3,-2.391666666666666
-73.74,45.47,2020-01-23,0.0,0.0,0.0,10,81,55,67.91666666666667,-7.154166666666668,15,0,8.75,48.3,24.1,33.175000000000004,102.4,102.02,102.20083333333336,1.8,-5.6,-1.8791666666666667
-73.74,45.47,2020-01-24,0.0,0.0,0.0,9,84,69,77.16666666666667,-4.991666666666666,31,5,19.958333333333332,24.1,24.1,24.10000000000001,102.64,102.17,102.42375,1.0,-3.5,-1.4541666666666668
-73.74,45.47,2020-01-25,0.0,15.0,15.0,8,95,72,86.04166666666667,-3.7625000000000006,28,15,23.0,48.3,1.0,19.712500000000006,102.16,100.42,101.47375000000001,0.8,-4.5,-1.6916666666666667
-73.74,45.47,2020-01-26,0.2,4.2,4.4,15,96,87,93.70833333333333,0.04166666666666668,28,0,18.125,24.1,2.4,12.941666666666665,100.36,99.64,99.88083333333333,1.9,0.3,0.9333333333333335
-73.74,45.47,2020-01-27,0.0,0.2,0.2,12,95,72,88.66666666666667,-0.55,20,9,14.291666666666666,24.1,4.8,22.229166666666675,100.15,99.61,99.77749999999999,2.2,0.2,1.1541666666666668
-73.74,45.47,2020-01-28,0.0,0.0,0.0,11,82,69,73.79166666666667,-5.558333333333334,17,9,12.208333333333334,24.1,24.1,24.10000000000001,101.14,100.18,100.62333333333333,0.5,-5.7,-1.4708333333333332
-73.74,45.47,2020-01-29,0.0,0.0,0.0,11,88,45,68.75,-13.941666666666665,16,0,8.0,48.3,24.1,32.166666666666664,102.2,101.18,101.78875000000001,-5.9,-11.5,-8.887500000000001
-73.74,45.47,2020-01-30,0.0,0.0,0.0,10,83,52,67.33333333333333,-15.179166666666662,13,0,5.625,48.3,24.1,35.19166666666667,102.49,102.25,102.36000000000001,-6.3,-14.0,-10.062499999999998
-73.74,45.47,2020-01-31,0.0,0.4,0.4,10,87,60,74.33333333333333,-11.870833333333335,9,0,4.666666666666667,24.1,6.4,21.56250000000001,102.27,101.7,102.07416666666666,-3.3,-13.9,-7.958333333333335
-73.74,45.47,2020-02-01,0.0,0.0,0.0,10,90,72,82.45833333333333,-7.541666666666668,9,0,5.0,24.1,9.7,18.166666666666675,101.65,100.25,101.02208333333333,-2.7,-8.1,-4.945833333333333
-73.74,45.47,2020-02-02,0.0,0.6,0.6,10,92,77,86.625,-7.120833333333333,10,0,5.416666666666667,24.1,3.2,15.579166666666671,100.18,99.31,99.65208333333332,-1.8,-10.6,-5.200000000000001
-73.74,45.47,2020-02-03,0.0,0.0,0.0,10,93,68,82.83333333333333,-2.966666666666667,28,3,14.666666666666666,24.1,3.6,15.766666666666671,100.76,99.54,100.13958333333336,3.3,-4.2,-0.3124999999999999
-73.74,45.47,2020-02-04,0.0,0.0,0.0,10,87,59,75.0,-4.216666666666668,18,0,9.625,48.3,24.1,31.158333333333342,100.74,100.28,100.53499999999998,1.9,-1.5,-0.22916666666666666
-73.74,45.47,2020-02-05,0.0,0.0,0.0,10,70,46,57.333333333333336,-13.458333333333336,27,5,13.041666666666666,48.3,24.1,32.166666666666664,101.8,100.74,101.44125000000001,-1.0,-8.8,-6.266666666666666
-73.74,45.47,2020-02-06,0.0,7.6,7.6,10,89,63,80.375,-10.408333333333333,35,5,20.958333333333332,24.1,2.0,10.654166666666665,101.32,99.53,100.40333333333335,-5.9,-8.7,-7.512499999999999
-73.74,45.47,2020-02-07,0.0,27.4,27.4,18,90,80,87.0,-8.383333333333333,43,18,31.916666666666668,9.7,0.6,2.308333333333333,99.8,97.98,98.8345833333333,-5.0,-10.6,-6.554166666666666
-73.74,45.47,2020-02-08,0.0,0.0,0.0,29,74,54,61.25,-21.291666666666668,33,7,21.875,48.3,24.1,28.133333333333344,102.63,100.0,101.50083333333333,-11.8,-18.9,-15.379166666666663
-73.74,45.47,2020-02-09,0.0,0.0,0.0,26,82,57,71.83333333333333,-18.520833333333332,13,0,6.958333333333333,48.3,24.1,32.16666666666667,103.02,101.99,102.69125000000001,-6.8,-23.7,-14.399999999999999
-73.74,45.47,2020-02-10,0.0,10.8,10.8,30,93,79,86.58333333333333,-8.683333333333334,20,5,11.541666666666666,24.1,1.2,11.720833333333333,101.92,101.0,101.31625000000001,-2.4,-10.5,-6.829166666666666
-73.74,45.47,2020-02-11,0.0,0.0,0.0,32,96,76,88.45833333333333,-6.954166666666666,18,0,6.958333333333333,24.1,0.2,9.437499999999998,101.57,100.49,100.95958333333334,-1.9,-12.5,-5.3
-73.74,45.47,2020-02-12,0.0,0.0,0.0,30,82,53,67.45833333333333,-6.329166666666667,32,6,21.583333333333332,48.3,24.1,31.158333333333342,101.43,100.53,101.0225,1.3,-2.8,-0.9583333333333334
-73.74,45.47,2020-02-13,0.0,4.0,4.0,31,94,65,80.95833333333333,-7.891666666666667,31,3,13.833333333333334,24.1,1.6,9.158333333333331,101.22,100.03,100.40375,-0.4,-13.9,-5.062500000000001
-73.74,45.47,2020-02-14,0.0,0.0,0.0,28,67,48,55.208333333333336,-25.48333333333333,25,5,14.583333333333334,48.3,24.1,34.18333333333333,103.15,101.29,102.54583333333333,-14.2,-22.1,-18.5
-73.74,45.47,2020-02-15,0.0,0.0,0.0,28,72,51,61.083333333333336,-17.54583333333333,23,8,14.958333333333334,48.3,24.1,33.175,103.13,101.18,102.40499999999999,-6.0,-20.4,-11.366666666666667
-73.74,45.47,2020-02-16,0.0,0.2,0.2,28,81,56,71.58333333333333,-4.858333333333334,35,11,25.666666666666668,48.3,9.7,26.341666666666672,101.17,100.87,101.03416666666668,2.1,-4.3,-0.2791666666666665
-73.74,45.47,2020-02-17,0.0,0.0,0.0,28,75,43,54.333333333333336,-15.295833333333334,23,0,12.25,48.3,12.9,33.71666666666667,102.74,101.15,102.19624999999998,-0.5,-10.9,-7.454166666666666
-73.74,45.47,2020-02-18,0.8,7.0,7.8,28,88,65,76.25,-8.683333333333332,39,7,23.25,24.1,1.0,18.258333333333336,102.73,100.43,101.47458333333334,4.1,-13.5,-5.104166666666665
-73.74,45.47,2020-02-19,0.0,2.0,2.0,30,88,45,60.541666666666664,-11.354166666666666,44,4,28.541666666666668,48.3,1.6,25.387500000000006,102.49,100.68,101.62916666666665,2.3,-11.1,-4.6125
-73.74,45.47,2020-02-20,0.0,0.0,0.0,28,67,43,55.208333333333336,-20.8,27,3,14.0,48.3,24.1,35.19166666666667,102.88,102.48,102.69916666666671,-11.2,-16.7,-13.483333333333334
-73.74,45.47,2020-02-21,0.0,0.0,0.0,28,85,54,65.70833333333333,-14.458333333333336,42,7,22.666666666666668,48.3,24.1,32.16666666666667,102.76,101.39,102.20541666666666,-1.9,-17.1,-9.0
-73.74,45.47,2020-02-22,0.0,0.0,0.0,28,78,55,65.16666666666667,-6.525000000000001,34,20,27.625,48.3,24.1,29.141666666666676,101.42,101.23,101.33874999999999,2.7,-3.3,-0.7041666666666667
-73.74,45.47,2020-02-23,0.0,0.0,0.0,27,88,53,69.54166666666667,-3.7541666666666664,21,0,12.458333333333334,48.3,24.1,30.150000000000006,101.4,100.89,101.19333333333333,5.5,-4.0,1.4333333333333336
-73.74,45.47,2020-02-24,0.0,0.0,0.0,26,78,46,56.958333333333336,-3.1583333333333337,32,0,17.541666666666668,48.3,24.1,27.125000000000014,100.95,100.65,100.76,7.8,2.1,4.737500000000001
-73.74,45.47,2020-02-25,0.0,0.0,0.0,20,90,59,69.45833333333333,-3.029166666666667,24,0,12.291666666666666,24.1,24.1,24.10000000000001,101.3,100.9,101.0575,3.8,-1.2,2.108333333333333
-73.74,45.47,2020-02-26,1.6,1.0,3.0,18,91,62,73.33333333333333,-5.274999999999999,35,18,26.083333333333332,24.1,3.2,18.820833333333336,101.52,100.45,101.18083333333334,1.1,-2.9,-1.0000000000000002
-73.74,45.47,2020-02-27,12.0,7.0,23.6,16,95,73,85.0,-3.8041666666666667,49,19,34.0,24.1,1.0,10.04583333333333,100.3,98.42,99.06166666666667,1.7,-6.6,-1.5833333333333337
-73.74,45.47,2020-02-28,0.0,0.0,0.0,21,77,57,66.54166666666667,-13.733333333333334,40,5,25.083333333333332,24.1,12.9,21.833333333333343,100.24,99.25,99.7433333333333,-6.4,-10.4,-8.520833333333334
-73.74,45.47,2020-02-29,0.0,0.0,0.0,21,81,61,70.625,-14.899999999999999,29,10,18.958333333333332,48.3,24.1,26.116666666666674,101.12,100.24,100.61708333333333,-8.8,-12.9,-10.495833333333337
-73.74,45.47,2020-03-01,0.0,0.0,0.0,20,80,52,65.75,-14.658333333333333,23,4,15.416666666666666,48.3,24.1,29.141666666666676,101.58,101.17,101.43374999999999,-5.3,-13.7,-9.195833333333333
-73.74,45.47,2020-03-02,12.2,0.0,12.2,20,97,65,82.5,-4.658333333333332,21,0,11.208333333333334,48.3,4.8,22.79166666666667,101.35,99.86,100.38166666666666,3.6,-7.1,-2.016666666666666
-73.74,45.47,2020-03-03,11.2,0.0,11.2,20,97,59,85.125,-0.09166666666666669,34,0,15.0,24.1,6.4,15.891666666666667,100.21,98.58,99.72958333333334,4.8,0.1,2.316666666666666
-73.74,45.47,2020-03-04,0.0,0.0,0.0,10,95,60,75.33333333333333,-1.7625,45,4,30.5,48.3,6.4,23.03750000000001,100.35,98.54,99.46166666666666,3.6,1.0,2.2624999999999997
-73.74,45.47,2020-03-05,0.0,0.0,0.0,10,88,70,77.45833333333333,-3.1208333333333336,30,0,15.958333333333334,48.3,24.1,32.166666666666664,101.56,100.41,101.22416666666669,2.4,-2.5,0.4041666666666666
-73.74,45.47,2020-03-06,0.0,2.0,2.0,10,90,50,74.375,-5.3,43,0,25.5,24.1,1.6,18.08750000000001,101.96,101.37,101.53583333333334,0.3,-4.6,-1.0625
-73.74,45.47,2020-03-07,0.0,0.0,0.0,10,59,33,47.0,-14.383333333333333,35,7,18.458333333333332,48.3,20.9,36.06666666666666,102.56,102.02,102.28791666666667,-0.8,-9.0,-4.454166666666667
-73.74,45.47,2020-03-08,0.0,0.0,0.0,10,79,53,63.0,-4.670833333333333,32,12,17.916666666666668,48.3,24.1,30.150000000000006,102.27,101.55,101.9975,4.9,-1.9,1.7166666666666666
-73.74,45.47,2020-03-09,0.4,0.0,0.4,6,90,40,61.791666666666664,-2.7916666666666674,29,4,16.916666666666668,48.3,9.7,33.583333333333336,101.68,101.47,101.55375,10.9,-1.0,4.275
-73.74,45.47,2020-03-10,11.2,0.0,11.2,4,97,74,91.95833333333333,0.12083333333333345,28,3,11.791666666666666,24.1,2.0,8.8875,101.57,100.18,100.80583333333334,4.2,-1.1,1.3125
-73.74,45.47,2020-03-11,0.0,0.0,0.0,3,71,45,57.75,-10.1375,28,6,14.833333333333334,48.3,24.1,33.175000000000004,102.03,101.4,101.7929166666667,0.0,-5.4,-2.8541666666666665
-73.74,45.47,2020-03-12,0.0,0.0,0.0,3,79,56,65.83333333333333,-6.762499999999998,27,7,19.5,48.3,24.1,31.158333333333342,101.91,101.18,101.68124999999996,2.1,-3.5,-1.075
-73.74,45.47,2020-03-13,12.0,0.0,12.0,2,91,53,71.70833333333333,-0.4458333333333333,56,15,38.708333333333336,48.3,4.8,27.07083333333334,101.13,99.31,100.17750000000001,8.6,0.1,4.458333333333334
-73.74,45.47,2020-03-14,0.0,0.0,0.0,0,62,30,48.208333333333336,-7.408333333333334,51,8,31.375,48.3,24.1,37.20833333333333,102.6,100.67,101.72874999999999,5.5,-0.4,2.775
-73.74,45.47,2020-03-15,0.0,0.0,0.0,0,65,38,49.916666666666664,-13.541666666666666,22,4,13.375,48.3,24.1,30.150000000000006,103.44,102.64,103.19166666666665,-1.6,-7.4,-4.437500000000001
-73.74,45.47,2020-03-16,0.0,0.0,0.0,0,68,34,49.875,-14.158333333333331,20,8,14.125,48.3,24.1,36.199999999999996,103.54,101.85,102.97958333333334,-0.5,-9.9,-4.970833333333334
-73.74,45.47,2020-03-17,5.4,1.4,12.0,1,92,42,76.41666666666667,-1.6499999999999997,39,9,24.458333333333332,24.1,2.4,20.52500000000001,101.76,100.89,101.22458333333334,5.4,-0.2,2.3375
-73.74,45.47,2020-03-18,0.0,0.0,0.0,0,73,33,49.333333333333336,-9.395833333333334,22,0,11.166666666666666,48.3,24.1,34.18333333333334,102.89,101.84,102.54208333333332,2.5,-2.5,0.4041666666666668
-73.74,45.47,2020-03-19,0.0,0.0,0.0,0,78,54,64.54166666666667,-2.7750000000000004,22,12,16.541666666666668,48.3,24.1,28.13333333333334,102.38,101.39,102.07,8.5,-0.6,3.329166666666666
-73.74,45.47,2020-03-20,15.6,0.0,15.6,0,96,60,82.375,3.9041666666666663,54,12,29.291666666666668,48.3,2.4,24.28750000000001,101.25,98.99,100.08666666666664,15.9,-0.1,6.824999999999999
-73.74,45.47,2020-03-21,0.0,0.0,0.0,,60,29,44.666666666666664,-15.133333333333335,37,13,19.416666666666668,48.3,24.1,37.20833333333333,103.29,101.44,102.66250000000002,-1.2,-7.8,-4.558333333333333
-73.74,45.47,2020-03-22,0.0,0.0,0.0,,69,26,43.625,-16.387500000000003,17,4,11.125,48.3,24.1,37.20833333333333,103.89,103.34,103.62833333333332,-1.2,-9.1,-5.170833333333332
-73.74,45.47,2020-03-23,0.0,5.4,5.4,0,94,46,72.0,-6.270833333333332,34,7,17.291666666666668,48.3,1.2,16.162500000000005,103.28,101.62,102.39833333333333,1.5,-6.5,-1.5208333333333333
-73.74,45.47,2020-03-24,0.0,0.2,0.2,6,95,62,79.0,-1.5083333333333335,19,0,8.541666666666666,48.3,19.3,26.72500000000001,101.87,101.54,101.73458333333332,5.8,-1.0,1.9624999999999997
-73.74,45.47,2020-03-25,0.0,0.0,0.0,,91,49,68.5,-2.2125,28,5,14.458333333333334,48.3,24.1,29.141666666666676,101.79,101.18,101.52666666666666,8.6,-2.6,3.370833333333333
-73.74,45.47,2020-03-26,3.2,0.0,3.2,,95,53,72.83333333333333,1.4916666666666665,24,6,13.958333333333334,80.5,11.3,37.00833333333333,101.18,100.03,100.63583333333332,11.1,3.2,6.170833333333333
-73.74,45.47,2020-03-27,0.0,0.0,0.0,,88,34,59.041666666666664,-3.8666666666666667,26,4,17.041666666666668,80.5,24.1,38.55,101.49,100.28,100.90875,8.6,0.4,4.2124999999999995
-73.74,45.47,2020-03-28,0.0,0.0,0.0,,85,32,51.416666666666664,-5.887499999999999,22,0,11.25,48.3,24.1,36.199999999999996,101.74,101.46,101.59875,8.8,-2.4,3.758333333333333
-73.74,45.47,2020-03-29,34.8,0.0,34.8,,93,53,76.875,0.8958333333333335,36,13,23.125,48.3,3.2,18.154166666666665,101.55,100.4,100.94916666666667,6.1,3.7,4.879166666666667
-73.74,45.47,2020-03-30,8.8,0.0,8.8,,95,82,89.20833333333333,3.745833333333333,33,8,21.791666666666668,48.3,6.4,23.862500000000008,101.37,100.48,100.8025,8.5,1.8,5.383333333333334
-73.74,45.47,2020-03-31,0.0,0.0,0.0,,93,38,62.166666666666664,-3.608333333333333,36,21,27.458333333333332,48.3,9.7,30.09166666666667,101.73,101.27,101.51083333333334,7.0,1.0,3.5749999999999997
-73.74,45.47,2020-04-01,0.0,0.0,0.0,,88,59,70.79166666666667,-2.104166666666667,27,9,20.625,48.3,24.1,29.14166666666668,101.23,100.83,100.99583333333334,5.6,-1.3,2.816666666666667
-73.74,45.47,2020-04-02,10.4,0.0,10.4,,93,59,78.58333333333333,0.6791666666666668,26,7,14.291666666666666,24.1,12.9,22.966666666666672,100.81,100.4,100.65166666666666,5.7,1.5,4.145833333333334
-73.74,45.47,2020-04-03,11.4,0.0,11.4,,93,67,81.33333333333333,3.579166666666667,45,18,33.5,24.1,16.1,22.96666666666668,101.31,100.4,100.8679166666667,9.0,5.2,6.641666666666666
-73.74,45.47,2020-04-04,0.0,0.0,0.0,,86,46,67.04166666666667,1.3500000000000003,22,4,14.583333333333334,48.3,24.1,25.108333333333345,101.45,101.16,101.29208333333334,12.6,2.0,7.370833333333334
-73.74,45.47,2020-04-05,0.0,0.0,0.0,,94,63,77.41666666666667,3.8625000000000003,26,0,11.166666666666666,24.1,9.7,22.83333333333334,101.25,100.96,101.11541666666665,9.9,3.4,7.604166666666667
-73.74,45.47,2020-04-06,0.0,0.0,0.0,,83,22,50.125,-4.491666666666667,33,3,17.5,48.3,24.1,37.20833333333333,101.43,100.73,101.08958333333334,12.6,-0.9,6.374999999999999
-73.74,45.47,2020-04-07,0.0,0.0,0.0,,72,19,42.125,-6.6125,30,0,11.583333333333334,48.3,24.1,38.21666666666666,100.88,100.07,100.57208333333334,12.6,-0.3,6.499999999999999
-73.74,45.47,2020-04-08,0.0,0.0,0.0,,71,31,46.875,-5.895833333333333,23,4,14.375,48.3,11.3,35.666666666666664,100.06,99.8,99.95,8.7,-0.3,5.116666666666666
-73.74,45.47,2020-04-09,6.2,2.6,8.8,0,95,41,72.375,-1.2375,34,9,19.625,48.3,2.8,21.60000000000001,99.67,98.17,98.68208333333335,6.3,0.8,3.7374999999999994
-73.74,45.47,2020-04-10,2.2,0.4,2.6,0,94,48,75.75,-0.6333333333333333,32,16,23.916666666666668,24.1,9.7,21.633333333333344,99.68,98.02,98.71291666666667,7.1,0.8,3.4625000000000004
-73.74,45.47,2020-04-11,0.0,0.0,0.0,,73,35,53.666666666666664,-5.904166666666665,34,6,22.833333333333332,48.3,24.1,33.175,100.94,99.76,100.36083333333335,6.2,0.0,2.8958333333333335
-73.74,45.47,2020-04-12,0.0,0.0,0.0,,82,37,55.458333333333336,-1.0583333333333333,31,4,13.958333333333334,48.3,24.1,27.12500000000001,101.29,100.98,101.15416666666668,13.8,-0.2,7.874999999999999
-73.74,45.47,2020-04-13,28.4,0.0,28.4,,96,46,78.54166666666667,7.695833333333334,62,14,29.333333333333332,24.1,2.4,17.45416666666667,100.84,98.43,99.52541666666667,15.2,6.2,11.608333333333329
-73.74,45.47,2020-04-14,0.0,0.0,0.0,,60,33,47.333333333333336,-5.8,52,16,31.083333333333332,48.3,24.1,37.208333333333336,101.16,100.32,100.90374999999999,7.3,2.4,4.679166666666666
-73.74,45.47,2020-04-15,0.0,0.0,0.0,,80,26,55.791666666666664,-6.508333333333333,39,14,27.708333333333332,48.3,24.1,38.21666666666666,100.86,100.58,100.74708333333332,5.0,-0.6,2.1083333333333334
-73.74,45.47,2020-04-16,0.0,0.2,0.2,,85,29,63.125,-5.800000000000002,38,4,19.791666666666668,48.3,16.1,33.85,101.31,100.89,101.10791666666667,4.7,-2.8,1.1166666666666667
-73.74,45.47,2020-04-17,0.0,0.0,0.0,,75,36,54.208333333333336,-6.720833333333332,32,0,20.416666666666668,48.3,24.1,30.15000000000001,101.49,101.03,101.28041666666665,5.6,-1.2,1.9500000000000002
-73.74,45.47,2020-04-18,0.0,0.0,0.0,,80,31,52.791666666666664,-5.1416666666666675,32,0,12.583333333333334,48.3,24.1,38.21666666666666,100.98,100.29,100.60708333333334,9.5,-2.2,4.4875
-73.74,45.47,2020-04-19,1.4,0.0,1.4,,93,46,71.5,1.0833333333333335,39,12,23.875,48.3,16.1,27.26666666666668,100.31,99.57,99.87208333333332,11.2,2.4,6.120833333333333
-73.74,45.47,2020-04-20,0.0,0.0,0.0,,80,21,40.916666666666664,-11.299999999999999,29,0,10.5,48.3,24.1,37.20833333333333,100.73,100.0,100.36125,5.8,-2.6,1.4833333333333332
-73.74,45.47,2020-04-21,3.4,0.0,3.4,,83,41,61.041666666666664,-4.091666666666667,39,9,25.583333333333332,48.3,16.1,28.27500000000001,99.94,98.61,99.21416666666669,8.2,-0.9,2.875
-73.74,45.47,2020-04-22,0.0,0.0,0.0,,66,37,47.916666666666664,-11.191666666666668,50,17,33.0,48.3,12.9,27.66666666666667,100.83,99.55,100.11541666666663,1.7,-5.0,-1.2249999999999996
-73.74,45.47,2020-04-23,0.0,0.0,0.0,,46,17,27.208333333333332,-15.966666666666669,29,4,19.166666666666668,48.3,24.1,39.224999999999994,101.2,100.87,101.07125000000002,7.1,-3.6,1.5999999999999999
-73.74,45.47,2020-04-24,0.0,0.0,0.0,,54,11,30.25,-12.625000000000002,27,5,13.375,48.3,24.1,37.20833333333333,101.05,100.63,100.85083333333336,10.6,-3.0,5.154166666666666
-73.74,45.47,2020-04-25,0.0,0.0,0.0,,62,15,27.166666666666668,-11.004166666666665,17,0,6.875,48.3,24.1,38.21666666666666,101.54,100.9,101.34541666666667,14.1,0.5,8.15
-73.74,45.47,2020-04-26,0.0,0.0,0.0,,48,24,32.958333333333336,-6.704166666666666,41,9,28.5,48.3,24.1,33.175000000000004,101.62,101.27,101.46,13.6,4.2,9.033333333333331
-73.74,45.47,2020-04-27,0.0,0.0,0.0,,46,32,37.333333333333336,-6.016666666666668,36,12,26.583333333333332,24.1,24.1,24.10000000000001,101.66,101.3,101.52291666666663,10.7,5.3,7.724999999999998
-73.74,45.47,2020-04-28,0.0,0.0,0.0,,50,17,35.791666666666664,-6.587500000000001,26,7,17.333333333333332,48.3,24.1,39.224999999999994,101.79,101.58,101.65833333333332,13.4,4.8,8.429166666666669
-73.74,45.47,2020-04-29,0.8,0.0,0.8,,63,22,39.041666666666664,-2.616666666666667,34,4,18.708333333333332,48.3,24.1,39.224999999999994,101.99,101.42,101.70958333333334,19.4,2.4,11.820833333333333
-73.74,45.47,2020-04-30,9.0,0.0,9.0,,87,61,74.125,5.6000000000000005,35,21,28.625,24.1,9.7,22.63333333333334,101.43,100.51,101.0716666666667,11.7,8.5,10.033333333333331
-73.74,45.47,2020-05-01,1.6,0.0,1.6,,91,55,73.04166666666667,7.316666666666666,34,7,20.5,48.3,8.1,30.29166666666667,100.86,100.04,100.27916666666664,17.6,6.3,12.133333333333333
-73.74,45.47,2020-05-02,0.0,0.0,0.0,,83,32,52.375,2.270833333333333,39,0,15.708333333333334,48.3,24.1,38.21666666666666,101.02,100.45,100.74291666666669,18.9,3.7,12.387499999999998
-73.74,45.47,2020-05-03,3.2,0.0,3.2,,80,38,63.625,7.4375,32,0,17.041666666666668,48.3,24.1,38.21666666666666,100.4,99.54,99.90125,20.5,11.0,14.5375
-73.74,45.47,2020-05-04,0.0,0.0,0.0,,75,44,58.541666666666664,1.020833333333333,31,7,19.25,48.3,24.1,32.16666666666667,100.77,99.92,100.27749999999999,11.3,6.4,8.9625
-73.74,45.47,2020-05-05,0.0,0.0,0.0,,67,37,49.666666666666664,-3.391666666666666,23,0,14.208333333333334,48.3,24.1,39.224999999999994,101.02,100.75,100.90541666666665,11.3,2.6,6.6000000000000005
-73.74,45.47,2020-05-06,0.0,0.0,0.0,,54,29,39.166666666666664,-3.5833333333333335,23,4,11.958333333333334,48.3,24.1,39.224999999999994,101.04,100.49,100.77083333333333,12.9,5.6,10.00416666666667
